"","1mem_Bt_12pt5hr-2","1mem_Bt_12pt5hr-3","1mem_Bt_12pt5hr-4","1mem_Bt_25hr-2","1mem_Bt_25hr-3","1mem_Bt_25hr-4","1mem_Bt_30hr-2","1mem_Bt_30hr-3","1mem_Bt_30hr-4","1mem_Bt_35hr-2","1mem_Bt_35hr-3","1mem_Bt_35hr-4","1mem_Bt_40hr-1","1mem_Bt_40hr-2","1mem_Bt_40hr-3","1mem_Bt_40hr-4","1mem_Bt_45hr-1","1mem_Bt_45hr-2","1mem_Bt_45hr-3","1mem_Cv_12pt5hr-2","1mem_Cv_12pt5hr-3","1mem_Cv_12pt5hr-4","1mem_Cv_25hr-1","1mem_Cv_25hr-2","1mem_Cv_25hr-3","1mem_Cv_25hr-4","1mem_Cv_30hr-1","1mem_Cv_30hr-2","1mem_Cv_30hr-3","1mem_Cv_30hr-4","1mem_Cv_35hr-1","1mem_Cv_35hr-2","1mem_Cv_35hr-3","1mem_Cv_35hr-4","1mem_Cv_40hr-1","1mem_Cv_40hr-2","1mem_Cv_40hr-3","1mem_Cv_40hr-4","1mem_Cv_45hr-1","1mem_Cv_45hr-2","1mem_Cv_45hr-3","1mem_Cv_45hr-4","1mem_Ps_12pt5hr-2","1mem_Ps_12pt5hr-3","1mem_Ps_25hr-2","1mem_Ps_25hr-3","1mem_Ps_25hr-4","1mem_Ps_30hr-2","1mem_Ps_30hr-3","1mem_Ps_30hr-4","1mem_Ps_35hr-2","1mem_Ps_35hr-3","1mem_Ps_35hr-4","1mem_Ps_40hr-2","1mem_Ps_40hr-3","1mem_Ps_40hr-4","1mem_Ps_45hr-2","1mem_Ps_45hr-3","1mem_Ps_45hr-4","ExControl-ExControl_1","ExControl-ExControl_2","ExControl-ExControl_3","ID","MZ","RT"
"9861",56560.73266,68646.97384,137161.208,385895.5949,179598.8254,373469.5635,525536.0186,179476.5998,514771.7795,554894.5963,433190.6576,645357.8811,245878.3308,848680.6908,744581.6058,955838.6939,18734.66527,962838.8635,1092357.721,22378.88257,10889.67501,23867.04316,110048.1519,5410.191601,5804.220949,15163.68305,61380.89354,11924.94634,2621.650643,25748.1508,125816.5286,23690.97721,5365.370834,38505.68562,121487.9663,26465.66192,1323.598476,80084.02867,101424.8065,69942.7669,2653.982796,90699.76241,6001.188716,17490.6005,26317.9956,3672.072762,21229.63466,32908.03795,21561.98927,61968.95314,86467.62641,17762.70579,100400.8834,50315.48556,1660.080017,126063.0411,118832.1789,35499.1915,117662.2771,3701.788053,1047.775015,0,21320,345.2124149,2.206955014
"9871",101793.3793,55594.69991,95370.0298,71418.60855,13217.52923,35507.34843,97624.20537,18472.61331,76155.05173,141686.9115,101863.3734,93599.85917,45911.80812,266943.1728,135775.1801,145296.0758,0,274289.2781,100831.084,0,0,12381.81053,0,0,0,116836.2036,0,0,0,18783.30292,0,0,0,5720.89504,0,0,0,22509.08344,0,0,0,2234.141263,141086.6822,72079.51743,1876603.005,554561.6344,1116778.125,2399028.494,1114426.001,1793724.16,2536564.052,2674090.554,1622914.706,2511979.765,524693.147,2165151.57,3340724.941,2412942.517,1923588.462,0,0,0,21341,216.0679742,5.191128252
"9885",190100.1074,95356.19579,131407.3354,272388.0592,118121.4874,355460.7301,310463.9799,94457.9435,385628.6981,410144.6383,342179.7772,333492.4669,141399.5014,348044.5386,778468.3978,673457.8093,11617.81054,611319.7203,738577.8075,0,0,0,0,0,0,2239.404582,2645.483614,0,0,0,3030.582957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51321.62108,0,0,77280.05292,0,0,81108.69647,0,0,87223.04773,0,0,9277.367712,1135.486517,0,0,21368,351.0494421,3.514583955
"9894",0,973.1990067,6316.386917,4626.918726,0,56243.75026,10055.60241,0,75898.89429,2209.380372,7475.054405,81234.70713,1637.087694,8562.899482,13241.99648,14841.00572,0,40387.57324,32410.48081,0,0,1191.572555,0,1796.357365,0,4700.4532,0,0,0,1107.489123,0,978.6286236,0,2401.275784,1177.021294,0,624.7661595,1761.717217,638.1162289,0,0,1106.432147,408120.7482,190713.5638,1302873.964,383182.0355,737772.2504,1293348.379,625658.4621,1404065.836,2085163.034,1857587.809,1239738.638,1450824.398,391193.7794,1541183.734,2323228.474,1411541.95,1400670.886,0,0,0,21383,327.0493002,2.023900229
"9907",10352.98166,2555.783561,1866.039673,29992.46351,12208.08968,48604.30108,60412.21405,6008.25142,72461.58647,71677.30858,24537.26102,90940.8897,8960.431397,68299.89626,71514.42133,108114.4944,0,92056.75061,99083.97063,0,0,4067.115509,15877.58505,35810.00904,36349.26275,51096.18407,17958.21355,43077.46613,6298.711529,71559.45122,38746.32191,44700.74258,6858.601045,32626.25433,41505.27176,24300.20443,7113.557693,48392.25605,42906.16793,23659.5021,857.100588,48632.809,1421.902628,1833.839696,144538.7218,43857.73732,188762.4961,225376.4918,85109.51476,241974.3085,191682.8342,282631.8249,209769.1016,120293.0707,49402.09186,385026.9194,306684.607,206994.647,282538.8424,0,0,0,21418,396.2120058,2.422526204
"9908",52469.28235,20022.60281,11535.8868,228284.1963,38344.02928,50361.30526,382346.8087,28562.17179,91250.46024,298673.1597,119162.1813,152803.7078,105500.0041,417573.5932,187312.4208,163131.1926,7785.760622,341674.5315,232870.3127,1490.577591,0,1334.644486,0,2993.215957,0,0,78708.74654,19954.03185,0,1986.006973,15133.50206,1122.159071,0,8701.666315,13977.24776,1688.751119,822.0013108,5042.139376,5865.331136,5565.252508,0,8868.878416,1153.016648,4900.477018,2189.839334,0,19136.0798,68177.57116,0,6524.470238,1590.665328,0,7738.993953,1636.99833,0,22702.8232,2073.863709,0,3356.13667,0,0,0,21420,315.2272443,3.00827584
"9933",0,3525.052264,0,0,0,0,0,0,0,0,0,0,0,0,1839.74481,0,0,0,0,1647.731081,32584.92824,0,13647.27946,111169.2429,125069.3714,1921.602095,73009.91658,183220.8709,57449.56651,6733.27416,209928.1879,195190.3444,144334.6546,10853.66047,202483.6611,82493.42363,235474.5259,19922.57827,149323.0046,137396.0783,109122.9915,47990.18906,9736.912409,8640.365208,179269.1587,169939.5152,43972.85238,340499.3135,376895.296,47393.39758,206066.6903,1074392.453,55374.62441,1026711.594,229796.1806,69246.13589,335187.9441,762875.8667,19039.80215,0,0,0,21460,634.4068037,7.158678074
"9935",4549.188048,9638.654794,66847.20008,20087.74295,781.6334171,102811.855,29709.29974,0,151078.1539,34790.7779,14842.68981,80015.78094,1921.037129,50686.56394,38661.55885,180632.5981,0,42529.11601,77411.58226,0,17745.07919,257269.662,0,53576.84886,7864.118816,1865490.912,0,6227.756342,0,683438.8158,1267.486096,0,0,661701.5395,0,0,0,1161397.151,0,0,28954.12898,200702.6657,649310.7374,850059.1948,26985973.19,6681034.77,15680481.55,30843474.82,15465003.89,22891758.55,38949696.27,38933947.73,23364715.48,35224184.18,6892311.13,33425701.96,49354533.91,29382708.79,28951590.11,2297.028911,55591.18559,913.7678941,21465,142.068302,5.152701446
"9945",67433.19647,54113.30444,103322.8324,4458.619301,10663.87119,157490.4733,0,2395.311487,122211.3041,0,11835.07867,127268.5836,13973.18065,0,16622.2549,177297.9493,4789.937146,116586.5719,47376.14512,0,83246.24909,269339.6551,1461.860864,169907.8998,72841.78857,2323246.885,12137.13253,10366.90779,8057.794307,594868.5544,5876.690701,13250.17024,8184.279756,614564.1135,0,27057.81216,7281.201124,2330753.603,2097.432816,0,98860.27514,264012.6066,758760.431,838342.9526,34113257.47,9066996.822,21178858.74,50376678.02,16837534.19,39689740.01,69150170.49,62946515.63,30186528.41,43061889.62,10734703.38,44792057.39,78595837.48,54156979.04,36307277.05,14294.8037,137925.2355,0,21490,500.1335959,5.016970222
"9951",0,0,0,18968.08246,0,0,24174.00575,0,16889.85849,89409.13433,0,17487.56233,3876.858945,66036.73488,0,30264.19272,95593.0942,374107.4024,20708.73412,0,0,0,14449.7231,610985.9863,51312.57711,74309.8162,365586.5395,589247.9367,63835.61533,240247.4694,351444.5551,663523.392,165117.925,341877.4155,573420.3418,602965.2387,174983.8054,461567.3115,435213.1012,1039167.594,116843.7437,659748.6581,0,0,536560.5207,10330.93979,90392.90112,614265.7994,142719.1184,166344.2117,824462.234,725264.7504,264857.3869,492552.5831,33264.26836,272529.4937,1147725.404,364164.478,320856.8283,2881.855045,1226.797443,6288.122152,21503,204.0280034,0.660924087
"9952",0,0,40670.74448,0,0,82846.40343,0,0,73601.15777,0,0,75859.25945,0,0,0,74536.13525,0,0,0,0,0,103068.7318,0,1157.2471,0,148350.8679,0,0,0,147886.6608,0,0,0,63593.18372,0,0,0,56576.91685,0,0,811.0057731,20800.88044,518336.0164,539938.1238,3497151.368,1009076.032,2926842.116,5675288.677,2207263.622,3642463.159,6399024.017,6877521.361,2962344.822,5518803.159,860309.4697,4517853.201,8558181.909,4548904.685,3851979.442,0,1071.690903,0,21504,250.5704173,4.043550006
"9973",16629.87464,11034.5474,11015.0691,72318.46874,23889.08045,24060.19302,89075.46845,29977.98474,57874.50088,113113.5751,50818.5163,110451.0134,55280.97171,190899.8658,129268.5298,136303.5149,4483.077367,205400.7435,187115.3286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21555,293.5996134,4.056060896
"9974",550384.4565,731708.6866,322863.3897,853550.9756,1032346.785,751118.5849,2028785.515,158964.2665,973937.5913,899526.2894,265574.0929,717254.5741,425600.1952,1384088.141,567019.7662,1208392.239,4300.766863,1474787.574,1638466.237,1426124.595,736130.359,1156949.619,1560538.1,3884010.554,821839.9969,2078887.137,6993453.707,4115613.857,777264.1087,2912677.484,9621742.206,4357849.01,1276891.799,4613552.254,150430.4342,4081130.699,986334.4525,5215606.583,4452992.462,5249353.38,826584.8306,4316996.962,1362083.201,742931.9782,5323688.201,1138990.29,667638.9716,4512671.397,1924037.305,4646480.268,7582306.048,4490258.997,3683662.125,5292953.962,1064137.878,4520751.048,8898227.39,3129026.269,3604269.155,3912.83815,16839.56453,821.3070535,21557,154.0495379,0.745710016
"9980",159227.6846,142529.0993,433436.6941,2697187.605,448221.2329,1299808.562,3156299.707,204832.3999,1163507.59,2887621.917,1328584.073,1269253.056,32218.44514,3232736.233,1799250.267,1257475.86,6840.624634,2542672.465,818018.2101,6532.075462,8409.28434,27938.76178,7643.998318,221327.8754,29689.99595,106178.1083,20720.45827,283616.4969,16776.3847,90299.38521,101956.0215,519760.4343,35068.75799,91578.61522,13291.30782,323128.8652,15741.04077,93472.86586,16561.38384,259455.0471,31257.60416,59365.5442,145232.4569,305914.1458,551609.9135,177799.6604,1108759.425,819602.9084,342605.7299,1494252.404,1140610.756,1537734.999,990038.3196,665577.6433,197581.6109,2002387.224,2002654.249,1106156.579,1059377.737,28404.33097,15262.35631,22715.67285,21568,184.0964012,2.09337008
"9987",2133.995304,1573.909748,7801.128547,36837.96661,15560.74409,98027.13569,16124.80526,6731.255818,132795.3382,88832.10949,50661.53709,141910.6186,29959.93648,48181.41714,85282.50569,62040.34862,0,67231.27384,98138.23634,0,0,1802.424436,6441.214045,8043.770081,10215.06245,59474.95718,14520.58995,42331.009,5425.559097,44065.29022,171102.8289,45738.4227,20003.27113,55416.53383,71450.23656,143876.2702,29810.1395,37317.89338,31070.46257,494849.2412,10757.19537,95675.5948,11636.66262,35052.41169,248592.1218,59137.54897,259016.3978,337386.6543,123282.69,351332.1989,291058.5024,391207.4909,287384.2385,190813.1254,35653.15522,493344.6659,460411.2341,335306.2256,371109.9898,0,0,0,21591,419.2283522,2.939911332
"9994",0,0,2148.260564,2026.974317,0,2462.175543,2179.001287,0,2015.983753,4964.300365,2161.893459,2212.774125,0,3116.717012,0,2376.636794,0,3363.298312,3046.94335,1924.446684,1639.960601,1955.25045,4373.856933,96949.50911,65321.51923,110025.7538,105925.6122,82300.89786,4140.147215,182173.7365,165451.5198,119066.6637,36804.02171,172843.1621,179204.4236,130335.3592,38236.78635,150902.558,119081.5598,295035.9972,16825.48748,204691.0644,2351.975088,8300.052461,36715.01155,12319.93035,38037.46976,98767.79829,21182.08362,72397.66013,98259.14325,200881.2159,16941.63204,59473.34602,8929.968082,106027.5094,104832.8918,46548.35203,108796.1969,0,0,0,21605,491.3226287,3.624959602
"10004",27900.16426,86474.26138,86341.06818,212567.5617,125111.0253,147629.8843,260138.0737,41569.47974,190170.513,318645.3417,158783.7913,241823.3604,86282.74666,390697.7197,230350.3154,339929.4334,2828.548882,456997.56,337340.9446,297237.1479,199353.2277,221355.2928,210010.1407,1011628.072,146526.8804,418397.5752,670605.2541,1550447.351,229485.144,514565.5105,977130.2679,1570741.446,425583.577,1428396.644,791802.784,1452179.517,171997.2658,1715154.086,503763.5451,2651758.235,258225.6636,1597996.727,217857.5511,73109.26473,1459811.426,325547.3222,883097.1348,1716045.751,476298.4146,1126193.044,1673388.481,1676414.776,986256.2381,778729.2466,220550.8872,1377069.753,1677588.708,1022267.312,993562.0412,0,0,0,21624,376.2223943,3.155364676
"10008",31270.03684,1977.88226,113046.5161,129876.2934,64796.30849,143212.4335,57991.0085,42019.63268,172380.4258,146475.5202,61365.118,239973.708,98293.16264,273049.1633,95234.92744,480381.0332,9399.270937,219214.8414,136287.8141,134062.6602,82484.05577,123463.9052,604855.4513,2638856.958,272883.1898,900202.5176,1826746.179,2701512.438,152282.0807,2200648.343,3749956.623,3294306.629,253250.1064,1882656.887,2060147.2,3973220.246,224645.854,1850448.886,1427641.028,2552896.982,134057.1573,2200810.479,33543.44193,5454.639572,485597.628,236492.3275,523018.5161,630772.5194,214893.7961,619875.4461,594046.4517,886354.1358,670291.4005,821926.0432,209846.3491,548454.4069,1295735.429,607360.5816,720275.3198,2228.657215,1769.928121,908.3956813,21634,167.1176979,3.338728509
"10009",2618.618262,1302.518605,2223.637519,1724.260791,0,2234.561086,2405.206701,0,2165.979327,1817.930333,1746.63215,4041.940731,2340.561224,1843.976443,1753.817686,2533.032484,0,1994.303553,1486.807771,6015.933315,1326.616274,2071.283666,10485.77291,27601.04357,6393.409969,10331.81272,22270.76905,60216.90329,8002.472387,20656.04886,73541.09283,98915.30099,39601.84299,38767.04756,122814.4512,71341.4788,234417.037,67087.48767,72106.66444,177630.2078,49590.18793,66700.49165,2085.992464,1559.656551,10795.13521,12452.55956,9981.942407,74414.00797,35513.10435,13442.51123,70586.79823,111071.025,16032.91738,406704.7944,25652.8683,30139.04799,146945.5542,132288.9455,7831.950331,1795.4995,3951.042256,2760.028619,21635,451.2453323,7.377843271
"10018",5377.060281,6262.527752,15977.11221,13002.46686,54069.69847,192650.3381,47813.77705,87534.24812,239082.6951,58932.98117,22106.46663,493670.0891,98456.26947,203962.9011,110925.0278,746191.7676,180692.415,18523.67751,80744.49946,37236.37483,24310.78556,62688.93766,251170.5364,713780.77,90777.60552,357078.4203,782496.1807,769555.3676,52183.90909,648489.9556,1495929.956,952143.0725,112270.531,726958.7029,1026184.234,1112409.065,82588.36956,633237.413,624783.5014,913267.5292,74938.4097,715958.948,34688.14006,43569.16686,319209.1207,143347.2272,308132.8347,365379.8562,144336.4108,428911.6844,520119.1042,562716.0454,456952.6659,511448.9364,216441.4479,429819.9448,775594.4193,405587.3326,515661.0819,583.3091098,2615.767829,0,21653,153.1020944,2.887427162
"10025",10592.66031,24404.25932,8286.025562,0,0,113945.6915,14117.55702,0,101396.9414,11197.83803,14380.34203,101323.2703,0,40245.49061,52068.37538,217767.1779,0,66562.36128,88879.46524,0,6613.32929,245448.4555,0,31483.67284,1583.783566,1850577.915,0,0,0,104528.0545,0,0,0,275578.8172,0,0,0,719742.036,0,0,14817.13771,77264.14749,922824.7936,1070008.028,7466702.114,1823651.354,6161853.007,8014164.62,3076132.26,9861152.787,12380131,12111644.72,7780801.334,16699438.3,2484665.839,15797449.89,21810753.57,10071397.29,9310573.997,0,53508.2847,862.6965244,21663,311.0514166,4.344118872
"10026",92095.46645,35773.55814,189009.2572,306637.9993,122389.4125,482153.7027,714993.4823,104494.2531,740348.489,415030.0015,323885.6287,518859.8736,471201.6181,506832.2072,481742.8089,724353.3319,18509.03717,1351123.252,763021.0679,15936.15316,37228.99957,56352.0305,53895.75009,118558.7206,68709.76305,173380.8997,210617.596,149734.2072,22081.20003,230326.9584,327152.3372,181183.3404,46939.26618,238603.2053,319263.1041,127731.803,16777.36871,127939.8063,262900.5277,348684.5027,31841.98421,287270.521,127681.4963,137746.8874,873794.1799,376994.0173,1045468.675,1134939.696,530701.2453,1405914.463,1062625.703,1777631.04,899790.7002,545467.5986,277615.8214,385048.2292,1021711.678,1224585.926,712622.1191,0,0,0,21665,296.1681575,2.509236763
"10029",0,0,0,0,0,3343.540791,0,0,5230.426368,0,0,12773.92739,0,0,7409.939192,7744.348077,0,0,0,0,0,0,0,0,0,111347.2433,0,0,0,69058.89882,0,0,0,87439.55573,0,0,0,173854.6933,0,0,0,43760.74579,5061.742721,1358.009849,2490966.35,805511.4764,3932370.938,6137933.338,2162647.823,6725667.245,6574154.144,8938442.59,4221397.155,3219386.008,1750570.851,10126664.75,11439356.57,7317963.193,7536608.734,0,0,0,21675,315.0625479,2.681759687
"10031",260655.4237,122142.6655,91537.28311,57573.61281,39043.45111,161273.5088,11583.83373,12337.4333,60274.14426,5201.144914,9664.260976,71253.8939,14866.59229,51890.10768,3048.884756,50386.57321,918.9427066,34400.80262,19474.04027,103304.7862,125642.3654,122897.1197,224204.9004,676925.6061,249176.6525,636424.7619,630352.1719,394373.6858,141248.9895,808713.467,755308.7913,667949.8503,269251.1737,1095497.997,486021.0771,1045475.928,213737.5084,2407785.356,367256.2979,1724336.991,197773.7076,2594368.542,253214.8218,318151.4504,598625.3162,381676.5039,771526.1485,431184.0295,513765.7425,1185150.717,1182689.064,1803890.127,1246880.236,2555586.539,584174.4313,1243600.37,2999496.917,1207232.48,1452543.818,1363.527154,2154.433121,687.2166064,21678,153.138453,2.548483879
"10034",1094.011412,927.1833204,0,2181.423025,872.2498931,1552.58077,0,1314.497278,3673.570608,2306.042307,2922.880245,2097.977213,1340.761292,1480.070822,5222.149924,5039.776692,1793.234592,1491.600568,0,14220.49581,9397.500727,14669.86936,238901.6956,476147.314,199985.2125,136264.9151,454936.6461,413240.9033,253367.5244,165698.3973,762581.2215,754735.1142,280788.7125,328850.2564,721242.3684,2019169.51,261165.1979,745608.0637,363211.9577,2048407.103,306129.8874,769118.7751,20103.66101,31377.73776,627479.3188,375915.8375,179664.657,402590.582,371197.7524,248195.3998,1157081.514,839196.0295,271723.4041,1531470.082,810767.2919,204275.7944,1459219.912,1093027.433,428441.2265,671.7408142,753.9791092,813.1113952,21683,137.1071973,3.43468714
"10035",0,0,9021.385635,0,0,67020.41637,0,0,63964.87951,0,0,46103.57433,0,0,0,71715.95638,0,2882.020682,0,0,0,70856.39204,0,2324.03846,0,202645.4056,0,0,0,79961.49208,0,0,0,61329.18356,0,0,0,76347.11142,0,0,0,12589.92907,446613.334,402138.6038,2868291.569,684979.6355,1555214.999,1064380.591,2302927.038,1201025.195,3042161.075,2780705.034,762969.3675,3691813.198,417825.1654,1629459.721,4845887.047,2036271.764,1487215.285,0,0,0,21686,506.0810728,5.016399173
"10039",132318.0195,706477.3584,205935.5986,388483.8773,115766.7567,628771.0927,710174.6561,90296.03059,586284.2221,617113.0632,439489.6772,748113.6515,21412.25861,1236632.782,531796.5284,988452.2263,0,1148552.711,818548.3234,4093.933861,0,3146.538546,3131.261083,108676.6775,5482.094991,113623.6142,23648.1697,161129.4771,756.7180234,111636.7869,114318.7751,187521.8156,13446.6233,243142.7609,92024.23915,152066.6788,48600.07528,109090.5911,17010.17387,275782.5343,3138.254221,47150.77801,84352.86725,91157.52593,227941.3324,35442.66622,171140.9923,171809.2638,50730.45026,659410.2765,559406.0398,297278.7008,521107.974,220820.0539,20299.28684,784223.5784,932145.3501,226511.0616,385445.6011,0,0,0,21694,282.1192872,2.029740588
"10054",63031.59658,33658.80716,104765.031,193103.1209,47124.13822,161985.2936,242586.0514,41816.866,228947.8254,298862.505,141800.4005,274243.0859,81719.10464,331348.4399,217471.5711,379179.5995,0,344495.4988,341882.3065,38851.46261,25354.06975,52688.09479,28027.25012,109788.9405,43348.61276,75605.02835,202454.8673,72785.48823,6696.131721,100283.7717,283837.6155,84413.43907,18550.40476,97024.02822,155727.244,109656.3853,18642.77315,230361.5465,159621.2659,229369.2423,19257.80864,252666.2393,40030.57108,44054.70843,1288716.697,81251.86739,209428.4162,1300649.618,61842.35798,265513.5846,1175062.449,236198.2935,212053.2397,560355.324,56170.26558,430756.8598,1249938.895,295149.8269,358342.6182,3133.553147,3166.404987,0,21715,270.1913901,2.687401507
"10098",0,0,0,997.2985373,728.8262696,1341.289004,0,787.3845179,1385.354018,0,879.1702617,7030.029033,2105.805757,0,0,7115.275598,2246.501765,2029.267741,1338.887809,28509.52929,18423.15132,36321.36663,749590.9516,822150.2838,126430.1857,348294.2042,1259226.963,1019758.766,251370.2604,487760.7105,2023287.515,1343231.756,376866.8337,454349.1654,1930041.447,1132273.997,842480.462,601326.3971,1277032.992,736958.7106,571996.8158,932391.521,11255.39408,14059.23512,53737.88025,62427.63891,56082.25353,31756.10597,29314.13613,78189.0016,59830.04693,99704.73316,72228.98673,213882.8716,87142.9932,31198.36605,99499.78745,90400.72486,99366.88856,0,702.3649065,0,21809,165.1385211,4.00235873
"10106",0,0,1415.473019,0,0,10732.25478,0,0,11142.87833,0,0,31050.93117,875.2304591,2469.122428,1906.312586,14762.61401,0,5643.827799,5217.105105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230837.3985,80952.06255,780850.9817,205581.5782,464558.1707,684702.4416,357642.3514,981104.7556,1371052.495,1042933.308,869831.3964,771518.1703,165828.1837,1073200.272,1487415.361,780259.1145,952154.8703,0,0,0,21820,332.992762,1.999863798
"10129",0,0,3274.882861,0,0,31834.55188,0,0,43456.35295,0,0,22236.44861,0,6404.346599,1376.926458,35050.33157,0,3096.266623,1597.348683,992.5207259,0,1428.653475,845.3844411,0,0,3553.000627,1311.491907,0,0,976.0649403,988.4029276,0,0,778.8375065,1533.892337,0,0,987.1731682,0,0,0,2235.975824,153754.03,48483.48583,582517.1854,115340.7702,322248.1055,404636.6579,218356.0106,899452.4274,938419.398,557758.9708,906965.2512,673815.9929,110602.8682,1019644.499,1045688.34,413443.487,1004772.273,0,0,0,21868,170.5442289,2.002745527
"10143",3773.442428,0,0,12244.90579,4569.768262,13865.05461,10610.91305,0,13513.55363,6572.808416,6327.839594,11858.96389,1193.496849,13623.15438,6785.593592,124333.2053,0,11509.76973,3730.534704,0,0,0,5779.700177,25347.92587,22348.37384,40454.77018,82489.26938,60058.67046,5520.053713,106737.4268,246816.0544,117864.2003,31012.34529,122281.7249,251814.2496,97344.83529,21364.59875,260844.4986,220793.5999,460388.7398,14543.40878,364666.4766,1661.00099,3837.090738,163348.7648,44977.92404,132434.9821,204286.0554,72383.12778,205275.1062,256608.9737,225860.9241,202076.1694,148703.9166,23072.53831,278020.5861,361424.8293,157931.3608,248153.6884,0,0,0,21896,401.2749885,2.811649188
