"","1mem_Bt_12pt5hr-2","1mem_Bt_12pt5hr-3","1mem_Bt_12pt5hr-4","1mem_Bt_25hr-2","1mem_Bt_25hr-3","1mem_Bt_25hr-4","1mem_Bt_30hr-2","1mem_Bt_30hr-3","1mem_Bt_30hr-4","1mem_Bt_35hr-2","1mem_Bt_35hr-3","1mem_Bt_35hr-4","1mem_Bt_40hr-2","1mem_Bt_40hr-3","1mem_Bt_40hr-4","1mem_Bt_45hr-2","1mem_Bt_45hr-3","1mem_Cv_12pt5hr-2","1mem_Cv_12pt5hr-3","1mem_Cv_12pt5hr-4","1mem_Cv_25hr-2","1mem_Cv_25hr-3","1mem_Cv_25hr-4","1mem_Cv_30hr-1","1mem_Cv_30hr-2","1mem_Cv_30hr-3","1mem_Cv_30hr-4","1mem_Cv_35hr-1","1mem_Cv_35hr-2","1mem_Cv_35hr-3","1mem_Cv_35hr-4","1mem_Cv_40hr-2","1mem_Cv_40hr-3","1mem_Cv_40hr-4","1mem_Cv_45hr-2","1mem_Cv_45hr-3","1mem_Cv_45hr-4","1mem_Ps_12pt5hr-2","1mem_Ps_12pt5hr-3","1mem_Ps_25hr-2","1mem_Ps_25hr-3","1mem_Ps_25hr-4","1mem_Ps_30hr-2","1mem_Ps_30hr-3","1mem_Ps_30hr-4","1mem_Ps_35hr-2","1mem_Ps_35hr-3","1mem_Ps_35hr-4","1mem_Ps_40hr-2","1mem_Ps_40hr-3","1mem_Ps_40hr-4","1mem_Ps_45hr-2","1mem_Ps_45hr-3","1mem_Ps_45hr-4","ExControl-ExControl_2","ExControl-ExControl_3","ExControl-ExControl_4","ID","MZ","RT"
"3848",49364.87083,32610.08463,83402.68641,219941.7451,100846.7313,444060.2388,227954.897,71067.89227,599051.6013,236190.0499,304118.9843,741929.1357,320259.0488,467980.6521,1010939.209,335087.4432,872428.7846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33808.70506,0,0,43605.9136,0,0,58981.18541,0,0,81974.80361,0,0,9715.4196,0,0,0,14385,496.0596092,2.874354231
"3849",26711.54322,22081.38664,38940.36635,124308.8619,66224.91464,220101.7281,127820.2189,65439.93072,287617.3211,146195.5386,211041.9333,368450.5791,218367.8988,266715.8807,474723.1119,264718.5506,516002.6215,0,0,6731.895012,7140.581238,8725.234334,59250.52681,17561.97435,28457.15786,0,77971.41946,59342.3447,35159.97514,3627.079809,88715.23895,13060.04977,1936.710536,86575.47109,60759.00673,1970.474144,64173.6849,0,0,54979.6015,2535.159586,90692.94865,62168.07808,14190.92988,132176.9472,19092.54103,85986.94725,39675.80155,21765.0113,1255.317636,122214.722,55172.7994,48845.88129,30366.66174,1353.46203,2212.099041,0,14387,402.1235303,2.837959917
"3850",31396.88645,9645.423464,32940.63528,127480.929,70728.47943,217877.708,109128.2613,59502.76986,288350.5056,124898.0172,202809.383,377729.5255,219383.8354,261772.9923,453591.5102,234473.84,461545.0293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5689.960625,0,0,14275.4457,0,1126.032668,37724.86647,0,0,18772.8623,0,0,5570.83325,0,0,0,14388,504.0915375,2.8702378
"3854",33546.42741,18986.28142,30185.17649,145230.022,44729.79854,195822.5622,133907.3603,22468.01007,232437.154,133267.8868,113739.9415,306913.4363,221160.8146,181504.6878,405428.8602,215613.0446,347012.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8458.970811,0,0,19517.46833,0,0,15253.33974,0,0,37568.90158,0,1134.70554,1686.219034,0,0,0,14400,427.0191607,2.786416994
"3858",15137.34348,11857.49521,65096.83212,55675.56217,19177.45672,136734.5658,65327.47461,28945.8445,123466.8834,113253.7829,89306.68362,361568.6101,131366.8812,144034.5944,473468.6212,241292.0284,278121.8005,0,0,0,0,0,0,0,0,0,1276.298732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5739.685139,0,0,9312.451557,0,0,12243.24417,0,0,35726.23697,0,0,3068.362786,0,0,0,14410,278.21209,6.851981489
"3860",37135.92812,11622.12894,30507.41498,158483.8535,21018.47273,123187.2758,161856.5705,24944.83522,193021.5513,207827.6171,124979.1504,278350.6429,329690.9918,240639.5215,357908.7401,365762.586,458110.3126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1705.134103,0,0,5649.153383,0,0,10088.77073,0,0,23750.97745,0,0,2311.559506,0,0,0,14414,791.3150365,4.852151099
"3862",45352.22365,33570.51908,46266.9944,195680.3203,64623.58518,204197.784,188402.1954,51451.14836,252992.5538,186309.2676,162921.3211,285017.7585,225601.6962,241647.7763,350804.1403,289172.5936,385256.2603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10359.55373,0,0,13186.36995,0,0,34749.90122,0,0,34310.41821,1104.629989,0,6157.364901,0,0,0,14417,484.9961179,2.7863103
"3863",28329.03825,4572.62187,7932.575005,116485.031,23792.93892,89321.22403,94188.67044,36542.50476,119629.0078,89050.3936,90062.41498,159636.9946,169968.6171,111088.7755,176334.7298,153144.953,196572.6011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6383.540176,0,0,11302.6573,0,0,15184.6397,0,0,10756.40158,0,0,2614.609302,0,0,0,14419,501.0417067,2.786700705
"3864",89422.36158,30751.30644,137435.5274,98266.68485,33345.05067,164108.9344,182537.9981,28091.84348,210820.1722,107357.0093,95032.0861,540407.6852,477728.9112,206275.298,667874.1787,178050.6025,259830.8143,0,0,0,0,0,0,7606.381502,0,2914.690594,8470.784239,0,1388.455146,1377.664375,13542.10195,0,1086.056823,0,0,0,0,0,2197.791084,0,1497.798689,28743.00961,5149.837841,1339.147878,1750.613016,3482.325348,0,7402.586821,0,7664.466592,42237.84138,3002.304336,0,45522.78769,0,2086.257979,18188.23809,14420,829.4924049,8.281175641
"3865",12604.73382,13709.79447,27206.97084,160982.0434,37935.11503,187041.0097,169939.9028,16370.08185,291842.3224,177174.462,132051.0692,349443.3968,251904.3722,206547.6834,494511.4622,276690.046,393094.1623,0,1080.112586,1635.271256,1518.684825,1136.643314,11615.69671,5731.074517,19612.36643,0,19351.877,4597.256104,9206.990249,958.8983441,31493.76697,2951.839485,0,18695.13625,12459.65307,640.862706,20068.50308,0,0,0,0,24124.27976,0,0,25702.54658,0,0,35203.7654,0,0,48861.03999,0,0,2543.032785,359.9624581,0,0,14428,331.1057783,2.527680924
"3866",15528.34105,17068.82165,29081.67778,170903.9394,16474.47718,166674.5999,122843.636,38101.27093,187597.8186,129564.5813,122818.7318,238444.8467,206613.6585,171830.7226,267621.5185,193457.1956,290256.379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11832.86134,0,0,17452.10931,1655.416419,0,24048.01118,0,0,28242.29978,0,0,5001.7222,390.4490037,0,0,14429,491.0128024,2.789739985
"3870",23486.36315,46512.95829,73575.19763,40325.96536,35692.65645,134458.241,100729.9117,27551.77148,206822.1003,78980.92002,113828.6011,254933.5565,111740.1293,220525.1693,489182.7438,198874.1706,287880.4729,0,0,0,1374.101894,0,0,9746.438594,1597.73882,1700.176999,2004.880866,11120.5173,0,0,12019.21301,0,0,0,0,0,0,0,1577.480215,0,2160.576692,6499.076937,0,0,14433.59525,2662.14141,0,16965.87472,0,20048.18632,35388.42636,1201.076486,0,35047.37078,0,0,2664.588323,14443,877.4218214,8.28575856
"3872",28019.83187,32274.58669,29789.0422,116088.9808,38175.11564,62759.25957,130711.7311,51297.47916,239994.3001,123560.6841,92819.8294,332089.7813,178813.6899,156894.8657,455741.9679,279636.2091,211574.6901,38860.44763,53662.34027,16041.78459,22874.96615,38385.26207,10426.21031,39873.03113,26310.65617,13794.98039,30483.43312,41810.87953,16962.82223,23207.90945,13024.68741,17410.04974,19023.96077,13611.50605,38921.00009,41706.59137,23402.29233,36093.22406,63602.9565,19932.15868,29619.97968,22062.14674,32728.09832,25061.99735,22156.76759,68589.40765,44173.59731,14698.57413,26749.58993,17586.58152,11127.81729,29245.63829,48772.30497,16397.25054,19628.08254,23309.48445,26473.5823,14452,267.1961584,6.633325404
"3873",9547.530758,3764.780829,11715.38262,35721.22837,6904.838215,61144.11002,46550.46809,8429.337049,92928.05987,48359.60179,48942.27454,209594.7879,84451.48424,68940.66373,202458.8073,70599.53328,96352.00904,1383.36584,1168.881156,0,1029.275765,907.0754404,0,1573.477666,1429.682668,0,0,1876.201345,1123.052899,0,0,0,703.7000224,0,945.8766436,1014.986136,0,1209.113047,1451.879928,60268.99226,10935.82676,151366.7837,39355.88806,21897.43945,235411.2047,85041.54026,80201.06461,161467.2142,173264.1148,3492.654203,194972.9888,51474.0525,70372.36145,34698.59203,839.5390914,1074.311085,0,14453,323.2222929,6.725412331
"3883",49595.65051,23345.88034,28095.68112,106708.886,28205.43355,100219.5776,158543.0755,43819.31993,162578.7526,190360.7802,193058.8477,243942.3195,314266.4821,322941.741,330616.7544,374148.8765,573351.6013,0,0,0,0,0,0,1440.363784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3459.722323,0,0,8693.099206,0,0,10038.12,0,0,27573.98028,0,0,2753.784875,0,0,0,14482,534.1765448,3.906611981
"3885",23560.74331,13435.92207,21867.05322,9585.894212,11301.49204,45614.38384,30455.61496,15022.19022,73088.58796,33426.81892,40761.68619,168621.2051,56287.72885,79404.50747,255674.8177,75223.84083,116714.7676,0,0,0,0,0,0,0,0,2527.641332,1206.605228,0,0,1035.599574,3863.303946,0,0,0,0,0,0,0,1348.920177,1972.94421,0,1018.136384,0,0,0,2333.580996,0,7610.201164,0,7180.833071,8051.253605,1510.725608,0,31425.12623,0,0,1568.300657,14484,615.4468888,8.523639555
"3886",17262.89179,4359.323,15932.3241,32595.30245,3674.216635,23816.62658,32394.07096,3850.203414,61376.1509,42774.95988,32906.35468,169039.221,75632.2347,44170.07107,139967.327,63120.74453,77611.11842,0,0,0,0,0,0,0,0,0,0,0,0,710.5000547,0,0,0,0,685.1212434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694.508004,0,0,0,0,658.9023771,0,14485,363.1785804,6.094291209
"3888",57472.08349,13353.26416,33433.5811,134623.0049,22073.00669,65974.58957,143866.5075,28117.35559,103103.1599,160783.6154,91908.80098,212764.7497,198717.2415,145026.0029,308913.406,228458.0055,239582.1517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1462.107531,0,0,6030.920337,0,0,1910.527581,0,0,0,0,0,0,14489,444.2384848,3.861392527
"3889",0,0,0,8139.473623,1772.316719,20064.97272,11786.81039,3353.287552,62924.82136,54126.84,58792.99102,118151.6853,61706.88168,120006.0273,170170.3105,123446.2141,337046.974,978.7769556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1660.568655,0,0,1250.853363,0,0,0,14491,316.2276858,6.706142923
"3893",0,0,0,10412.82871,1527.686618,33417.33366,13889.87943,2244.795432,74502.24864,4495.146711,3227.963624,78915.26977,14498.9752,4336.734445,114764.3985,17145.10683,76451.11233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1654.862941,0,0,4414.976288,0,0,2090.804662,0,0,0,0,0,0,14503,377.0674164,3.244883676
"3894",46085.57758,18508.72972,43179.54607,134349.7712,41747.84277,182320.9396,120645.7227,13888.97958,199540.3449,141243.631,98702.8579,191917.7242,129247.3271,133548.7614,246449.7922,159828.1461,162203.855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2785.304138,0,0,15038.76791,0,0,13965.13384,0,0,4410.163286,0,0,0,0,0,0,14507,332.0745832,5.224416961
"3896",115929.6193,64228.62904,75896.68875,198656.5079,50299.00256,93337.54562,225758.1606,77502.01052,93909.15292,218531.9545,283910.0358,196277.8475,447316.1611,418753.8102,90943.33006,488413.7463,577459.1468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1917.466821,0,0,6553.74799,0,0,21386.13685,0,0,0,0,0,0,14512,518.1817433,3.804923121
"3897",10147.39288,5336.398927,7803.294831,97573.50276,10320.08591,60729.85017,116119.1159,24211.91894,98724.72814,154619.6467,95813.22606,164038.8898,242857.8421,144398.7525,199650.181,212763.1037,191467.0637,0,1043.726743,0,1856.046318,746.7069764,0,16838.28144,4526.406369,0,1519.127776,4897.072392,0,0,1284.142301,1887.133814,0,0,821.078663,869.7411228,0,0,3296.442665,0,0,0,1344.221455,0,1636.154884,0,1644.543858,5659.793877,791.2301118,0,4318.821409,1031.15454,1106.606679,1328.211388,0,0,0,14513,321.2068511,6.634930775
"3898",32535.66744,12829.3679,38964.98606,67739.73594,35713.49145,171515.3896,145122.6307,40977.0217,327128.0877,168001.0404,205058.2487,449660.9984,254983.579,373165.8129,725322.251,301673.8218,536934.3502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5655.367872,0,0,17571.01959,0,0,36294.40543,0,0,70573.59646,0,0,13058.4345,0,0,0,14520,677.4113937,6.862522966
"3899",27276.85026,22134.49023,252763.5639,274213.3493,24600.5602,441411.3599,488136.611,9770.429503,612159.4598,481407.4485,282487.6382,746203.5088,510081.6203,633560.34,1271115.223,703077.2411,927711.7297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22487.03644,0,0,67256.89703,0,0,47945.77018,0,0,51489.80819,0,0,2434.665651,0,0,0,14521,453.9038822,5.218526659
"3906",9229.402812,2486.567605,12563.38811,45063.98641,12081.92367,15477.08859,89250.54097,17457.13508,15622.65637,84441.7374,55862.65616,17908.50504,107701.6754,162258.8229,33194.06901,100897.8097,211234.6971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13667.68151,0,0,0,0,0,1534.21031,611.2769323,0,0,14543,1785.898189,3.386700781
"3914",18252.18241,33450.08429,11764.47978,6883.426265,16411.594,97698.37006,59940.83208,16826.49553,114756.6824,57464.55974,61879.66275,177234.7439,70308.41576,156615.9783,313466.7408,143684.5275,221417.0516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117.121022,0,0,0,0,0,0,2161.498644,832.7074242,0,3000.098916,0,0,3933.217673,1769.285786,0,3958.820025,0,4701.080313,16101.93206,929.1437913,0,11064.45097,0,1977.755873,0,14559,879.4196387,8.288013434
"3916",655028.7792,339142.4629,107609.5026,482915.0062,354747.9811,581047.4847,509799.6814,124624.5651,806719.6528,775163.4129,306252.8584,564892.098,223723.9516,393509.9759,820998.5734,1192856.155,1351700.328,768409.3009,343426.6709,885974.4032,512703.1418,206145.9851,436558.1807,664464.7983,1558554.609,693891.7376,525363.1,1442859.107,1012416.303,294393.631,567660.5172,1099636.38,581415.4032,1021864.85,534361.9165,63731.88953,877185.7807,804317.5884,371777.3066,152718.9296,303747.7415,220607.8469,55259.84944,239808.2762,612888.6597,1094940.84,940840.7962,1437552.538,529860.7439,398407.5294,624489.1613,109142.6208,220574.9438,655031.035,253156.813,392048.2298,283500.5694,14566,499.6256819,8.679059529
"3921",37875.17913,21727.94522,56375.71952,41076.96325,17132.78082,95209.90488,79311.0366,17971.16109,284834.5196,112136.3526,78435.94726,185882.6555,104228.7929,119325.0095,658792.5565,121921.5264,235189.5106,31655.24816,952.3524262,4380.656411,117891.2428,792.5160953,45088.85999,6621.833235,108521.1975,1020.441143,1525.549591,21089.85011,107138.1313,918.9304457,50068.69424,72880.86599,654.5463996,1763.584813,188022.9403,829.2135166,74348.67372,3580.515645,2488.746103,10861.55844,663.0599953,3306.309587,28888.7867,1210.713457,8330.489154,5459.630784,16278.73364,5694.213353,669.8985417,1873.103647,11163.1798,4290.285984,4699.088691,2928.603452,445.7620793,955.6994546,0,14576,237.1493431,6.132504333
"3927",8575.623252,7146.75717,8684.603807,61048.75724,33282.55234,88367.05204,91409.4958,31670.85201,134149.7044,125757.5641,126529.7314,200048.7256,218991.3163,230954.5602,302847.0431,273579.6176,364881.2323,1351.471568,1227.228088,0,22423.05877,20109.04248,65450.81881,87761.60715,91524.80484,6657.74481,143058.4153,280756.1335,178173.5875,42410.58025,190738.9512,196172.4298,48719.62335,327803.2375,557556.8124,40458.23525,397675.1553,1808.926054,1781.844447,101805.4564,17026.8059,126222.4288,182324.4634,29992.74649,226519.6225,202299.1462,219168.4926,222684.371,198768.0908,21641.23873,534966.8666,442307.1362,193827.4992,435437.4788,0,0,0,14591,328.2236902,2.854920372
"3933",2204.135224,7899.169667,5220.694035,18616.40213,8902.496044,9535.683473,20181.47391,19815.03371,47953.72692,52576.17014,53187.05284,58351.32071,112195.6161,113917.3532,78443.47185,64997.37422,137597.8539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1519.409991,0,0,0,0,0,0,0,0,0,0,0,1422.976035,0,0,0,14601,861.9309421,3.376639444
"3935",209408.8747,54808.2451,98436.04039,1815352.558,812400.2225,1425944.025,2462180.072,610299.2516,1649073.559,758369,1578302.943,2295711.069,2755844.057,2190902.151,2761419.812,3652875.817,2791717.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121099.7606,0,0,239226.0295,0,0,336522.689,0,0,191160.9443,0,0,8431.426165,17483.35764,808.5568227,0,14606,308.0274891,0.450845717
"3936",14385.96915,26292.83701,33310.3971,9649.972318,8629.358919,95768.12955,67787.90156,16068.81948,144634.3877,61202.93502,86048.56491,167712.4521,107678.609,115234.7597,214330.984,96333.85636,176598.4963,0,0,0,1377.139922,3490.257115,7348.351666,6650.753443,31714.85366,5097.566449,87667.80051,81570.88907,114176.5256,25404.05098,43295.95399,44798.5872,10579.22902,232098.6647,227920.5575,14048.67463,295885.7971,0,0,1299.104214,0,12555.65854,1598.442133,972.3419735,29293.82532,0,8612.638319,40412.31552,806.7876663,2466.33017,83597.6401,11019.10457,13845.29709,105191.8773,0,0,0,14614,372.2134403,2.955057655
"3939",103944.4984,21678.89932,78997.60047,690755.2874,129185.275,32766.67023,1056964.747,203938.6454,1040371.31,101695.1047,883178.5576,110315.9379,177062.6856,1833993.341,200578.1557,254571.2908,2851993.603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46857.54624,0,0,129931.154,0,0,5721.986514,0,0,294242.5253,0,0,1459.700221,0,0,0,14619,502.1861742,4.600413736
"3941",15077.42159,1946.228548,15735.11599,79958.97185,11335.92962,64489.60622,84322.15017,6850.706678,90702.75934,115096.8586,47722.55738,113783.8598,135512.2992,70741.97817,145260.8021,109432.4801,94346.0109,0,0,0,0,0,1395.727282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1803.005166,0,0,0,0,0,1633.800143,0,0,0,0,0,0,14621,320.1781025,5.999268686
"3947",2805.939617,4019.241013,7172.432542,41072.74164,4252.305381,14849.24542,58422.50858,7880.719369,43502.41659,66178.50986,23729.02511,56492.12789,110814.9856,44051.78979,88500.09264,86025.67882,69433.30869,3983.530931,1054.31824,0,4847.392082,2228.480207,1182.629314,5121.114232,1234.053778,2144.958336,5027.661251,9345.82919,6001.1686,1124.580229,1553.160572,1953.943203,947.212423,5042.077407,4653.716079,1272.901416,1150.416042,1679.807344,2488.802834,13533.32505,1469.440221,1742.097632,10233.44166,2580.120224,0,10173.72933,6344.336503,1605.465014,2295.209018,978.1098863,1552.474933,7163.831775,2690.926174,1374.798576,868.0514172,887.9487268,1152.532247,14635,249.1856755,5.911193946
"3948",0,0,0,7262.647739,1450.876833,2614.291862,7892.72885,1140.413505,30041.76696,13332.50686,28644.0182,84314.50153,30480.18615,45715.93589,141394.7598,32790.26153,87984.91554,0,0,0,974.9496602,0,0,0,0,0,0,0,1504.501482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1541.680094,0,0,0,0,0,0,0,0,0,14636,322.1653985,4.206038315
"3951",0,0,0,14978.88563,2076.081619,25651.85207,29354.32306,2132.921136,67426.21528,26250.35258,29594.37437,96493.86399,43021.24019,49640.07104,181580.0443,47881.5681,96695.0435,0,0,0,0,0,0,1920.160043,2778.454304,0,0,1790.482046,2170.569974,0,0,0,0,0,0,0,0,0,0,42541.01358,2335.915688,39022.09286,38923.20469,20700.37826,37514.95645,30379.2729,65500.6167,36751.64166,12009.50263,6048.162543,22959.22736,39285.01667,18020.38965,12811.60441,0,0,0,14642,310.2018164,5.650416255
"3963",13315.70888,8368.948026,2964.540307,24375.98759,45848.82942,10211.18072,28761.60348,47943.4058,51517.73712,88160.5325,125955.3472,46736.60528,59375.51491,154103.896,22612.69476,113100.0084,197395.8063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10646.8057,0,0,2357.788007,0,0,4229.843582,0,0,0,14669,611.1514336,3.563100408
"3964",2764.696977,3332.66264,5098.860252,22427.73562,5078.99172,9556.537334,17817.42953,9993.141811,43504.16231,50614.81152,50257.07082,60426.59829,84334.24567,67636.88807,89513.82964,81935.2318,108899.4777,1666.839658,1967.489584,3494.271613,3200.253468,6472.184425,2540.069843,8752.261329,2198.593332,3029.48177,2912.460723,4885.595225,3996.078354,4232.198466,1617.197239,2079.276085,5942.984392,1798.576863,1218.759749,9120.534686,2058.872954,2671.82927,7669.061384,2165.975327,3148.893153,1734.941051,2870.920431,4606.197991,1973.796344,3298.403448,25605.0557,1414.228871,2779.424221,6405.70272,7094.239951,2799.851655,3966.569273,2213.035491,2708.509732,5185.047605,26006.29188,14670,223.1698941,5.949390095
"3969",1198.271547,2722.075707,2011.118598,2827.56829,1269.18301,26654.47214,12993.62564,3700.736414,28109.47754,11139.47141,19275.92529,56000.10141,44506.079,47647.3986,93519.26085,46884.49608,29641.60395,0,0,1688.59148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997.8626861,0,0,0,0,0,0,0,0,0,0,0,3929.997311,0,0,1223.419786,0,0,0,14686,1023.328888,8.307130813
"3971",20300.61559,9952.793868,21032.94236,37624.06164,22188.89339,87006.22122,37879.20164,16907.88608,124526.108,18956.41387,35233.12967,108619.1822,120709.7756,54921.69376,229782.4831,100248.0638,135349.355,14447.18715,25265.90711,21901.40206,16136.08345,33116.81725,30295.32604,15307.4057,38301.19087,17119.51905,18477.31271,35231.29233,15772.63983,9444.490939,13057.0062,14250.44328,16338.71923,15482.00882,15918.85882,30853.54542,19165.96732,16459.50665,31315.90746,24044.04922,9470.810354,16099.0682,9979.607379,17291.49877,19765.88869,7442.781869,18781.96387,16192.36128,16901.00854,24562.51928,22285.06547,12345.97233,26423.34876,7254.126032,11262.338,22069.80249,12066.80825,14691,255.1599488,5.40701755
"3978",13102.78795,10293.6253,22630.86714,9499.476588,8232.254584,49638.41166,19800.48192,13200.62861,69428.94363,29883.81434,47450.1412,39684.80629,49071.92286,86004.93218,144290.8959,72108.50032,102544.8987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4235.739607,0,0,1931.782616,0,0,2384.122312,0,1549.328674,22728.0989,0,0,5827.311564,0,0,0,14703,959.381797,8.285534007
"3981",7461.028574,8211.052547,4837.146114,21412.85103,13314.71283,32968.19505,86212.92005,20599.78655,79474.22766,121253.885,143214.6848,49068.8969,178545.164,231498.2797,146320.1866,242027.6657,317910.3399,0,0,0,0,0,0,0,0,0,0,0,0,0,1741.943717,0,0,2556.317071,2550.341062,0,4334.742299,0,0,0,0,0,0,0,1743.920332,0,0,8800.374859,0,0,0,0,0,0,0,0,0,14713,504.1653108,3.554082857
"3983",5422.708841,3363.540369,3654.518402,31393.7988,9655.102961,23323.25173,94178.02824,8838.948782,70445.26035,115575.9406,74852.56983,94165.01862,184874.482,125990.8762,156445.0919,211161.67,189042.2659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1747.965743,0,0,3106.966662,0,0,13507.71868,0,0,0,0,0,0,14715,516.2199854,4.904977036
"3990",3781.752958,11283.21811,2297.162211,1187.066972,7366.983624,14722.78966,38109.41262,1472.704393,7542.598072,27805.50634,28591.01972,7502.187849,7597.137983,69269.88446,49851.00151,7722.602667,95195.28077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2677.120891,0,845.7387739,0,0,0,1999.500804,0,0,4327.51101,0,0,2041.726172,0,0,0,14727,935.3799905,8.27636149
"3993",1442.242474,21646.4231,52704.22585,16363.34046,62204.74954,82043.01016,16024.88292,61228.48435,46853.3532,21727.25207,148113.976,91476.04221,10855.06826,126396.0639,100703.5719,144829.9165,203958.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8469.786679,982.8195157,12014.77634,48037.40365,1201.202276,21075.4148,36806.20938,2946.154006,23925.49539,3214.173503,0,14621.95791,26074.10651,3092.944913,2072.188071,0,0,0,14735,632.1173633,3.573777526
"3994",22713.66485,1121.250397,13099.65389,111215.9863,11521.95076,41413.49124,33967.79783,4327.544642,104270.2858,24461.8815,107242.9052,203249.7745,42197.64187,90822.11563,188662.334,244731.623,257670.9746,1170.044624,0,0,0,837.6263029,1668.363049,1340.517988,0,0,1325.666349,0,3659.88924,0,4141.095881,1501.936292,641.2852199,2315.054604,4302.177166,0,14091.8074,0,0,1611.039454,944.7466456,1557.955519,5968.472627,992.493627,15533.35636,29225.19247,4014.895555,9657.198605,27467.02411,0,31217.90947,62202.06092,2983.616154,16270.1649,0,0,0,14740,394.9938078,2.215776222
"4004",4194.824103,2556.05124,4428.328724,1887.876813,1317.69598,15078.17568,15919.18036,2058.597684,16950.30848,6032.00384,5757.414049,25238.3797,31976.5133,20423.72516,105447.1706,12109.82258,47320.11184,1593.324255,853.3836172,1213.783847,11823.94752,964.1141823,4065.172142,2074.334964,24218.91136,0,0,3330.398838,24634.63722,550.228013,1895.002979,9218.69554,609.631143,8056.980897,48429.40058,0,5907.09372,1940.438467,1523.701738,3009.105478,0,1489.678757,6764.192511,0,0,3911.139877,2520.453001,946.1419518,2045.881822,0,2469.070656,1211.388854,0,707.3867702,450.929694,686.4415841,0,14767,193.1596438,5.973977678
