"1mem_Bt_12pt5hr-2","1mem_Bt_12pt5hr-3","1mem_Bt_12pt5hr-4","1mem_Bt_25hr-2","1mem_Bt_25hr-3","1mem_Bt_25hr-4","1mem_Bt_30hr-2","1mem_Bt_30hr-3","1mem_Bt_30hr-4","1mem_Bt_35hr-2","1mem_Bt_35hr-3","1mem_Bt_35hr-4","1mem_Bt_40hr-2","1mem_Bt_40hr-3","1mem_Bt_40hr-4","1mem_Bt_45hr-2","1mem_Bt_45hr-3","1mem_Cv_12pt5hr-2","1mem_Cv_12pt5hr-3","1mem_Cv_12pt5hr-4","1mem_Cv_25hr-2","1mem_Cv_25hr-3","1mem_Cv_25hr-4","1mem_Cv_30hr-1","1mem_Cv_30hr-2","1mem_Cv_30hr-3","1mem_Cv_30hr-4","1mem_Cv_35hr-1","1mem_Cv_35hr-2","1mem_Cv_35hr-3","1mem_Cv_35hr-4","1mem_Cv_40hr-2","1mem_Cv_40hr-3","1mem_Cv_40hr-4","1mem_Cv_45hr-2","1mem_Cv_45hr-3","1mem_Cv_45hr-4","1mem_Ps_12pt5hr-2","1mem_Ps_12pt5hr-3","1mem_Ps_25hr-2","1mem_Ps_25hr-3","1mem_Ps_25hr-4","1mem_Ps_30hr-2","1mem_Ps_30hr-3","1mem_Ps_30hr-4","1mem_Ps_35hr-2","1mem_Ps_35hr-3","1mem_Ps_35hr-4","1mem_Ps_40hr-2","1mem_Ps_40hr-3","1mem_Ps_40hr-4","1mem_Ps_45hr-2","1mem_Ps_45hr-3","1mem_Ps_45hr-4","ExControl-ExControl_2","ExControl-ExControl_3","ExControl-ExControl_4","ID","MZ","RT"
6381741.236,4248263.354,14372564.2,6282116.851,2359144.635,11753094.67,7697859.617,1356298.948,12142483.64,8494718.562,4262539.716,12149869.28,7830163.351,6559884.901,15159865.73,8550613.931,6877948.695,5982804.083,4432757.812,8822535.859,6921948.579,2649001.542,8963959.528,22470549.23,6925228.706,919012.2573,9228517.624,29160832.72,6152186.51,1606163.988,6812573.908,4300799.467,611885.9378,6113865.478,4398760.987,457371.2775,4645386.253,5401577.251,5684729.342,8279641.769,1638939.747,7351371.463,6663626.053,1649673.032,9415884.345,7359368.348,8987764.566,5921147.009,2245839.391,1640495.799,7839489.121,6075265.707,3881757.178,3676843.887,665406.3036,9237370.702,8481727.678,38,671.2672547,7.652358167
7112780.885,6326783.671,5961270.821,7629507.544,6601948.471,6084682.483,7553502.729,6272972.551,6345320.129,7857963.347,7170663.727,6527230.481,8015296.748,7035716.014,6523562.576,7479142.153,7859468.118,6935345.431,6507146.721,5845334.023,7325934.507,6735536.256,6090679.859,6469009.804,7338545.976,6036471.511,6364456.398,6955062.965,7197101.187,6117964.141,6274672.072,6963017.089,6294610.413,6302549.232,7288219.434,5944990.285,5864699.956,6826478.953,6888128.167,7937427.453,6281680.123,6005811.957,8121611.803,6575513.863,6179757.467,7710135.007,6869332.722,5998932.22,6888502.282,6410424.349,6410910.785,7549048.737,6426014.986,5638145.624,5968102.435,6058252.705,5383319.126,42,309.1702131,5.276361608
1868.919377,0,0,0,0,0,0,2691.654423,0,0,0,2831.769422,3982.567775,2025.899472,0,0,7049.972667,6116879.852,5294299.285,4399510.021,64154411.81,59923056.37,3513477.925,10577655.36,33342668.19,35446086.91,1491265.212,13410091.79,66317977.1,54294343.13,4974359.17,54042026.05,51528478.81,9285489.037,61419824.12,35992046.14,12151562.53,0,3705.06962,19064.63926,1763.194638,0,1763.043957,0,0,2113.328927,0,0,0,18389.25242,0,23631.17511,0,17054.28235,0,0,1180101.581,43,531.1716413,3.282686474
6134903.432,3480173.025,6453678.989,9037225.256,4377890.947,8950564.065,10601497.25,3246367.734,9436758.626,12136117.23,7435916.417,9778036.125,12298045.71,9510937.891,10386550.51,9900516.297,11101337.59,5625020.401,4135930.449,4903171.339,9425184.836,5033967.886,9073269.191,8482265.198,8802004.441,1811889.355,9194871.69,10487803.56,7729664.067,2758767.657,8633604.875,5402039.447,1583705.797,7660347.015,9494185.883,1406326.95,6178754.636,4612529.718,5181022.775,11188488.33,2788446.769,8848102.999,11302616.09,3381681.054,9764447.299,9751383.799,9660929.434,7086018.392,4346955.487,1416354.326,8696500.378,8401702.187,4640047.965,4649646.518,804205.1899,765201.2401,721777.5034,44,236.1049413,5.176548439
10130235.19,2934301.687,8738711.912,7042956.191,1511728.448,6752605.225,7678571.04,961200.481,5546511.692,17853602.97,6351298.48,5521921.4,17847581.53,9053478.469,18245173.62,4773044.939,15900681.36,7129649.59,4516294.004,8010298.189,7161917.214,1512974.139,4626746.21,15552789.28,9877122.244,2152125.014,21420761.68,16101527.21,3618066.412,1379601.771,11352669.04,6155043.621,2989594.692,10435806.77,9735445.206,2773370.858,8590361.049,1709789.837,5091596.294,2907163.876,2418624.463,8581803.967,8154274.416,2642807.529,3306020.179,4023033.097,3410836.76,7403886.523,1576517.332,1874307.709,16705822.95,3566697.411,1901524.333,1324699.245,64479.25648,300695.5767,561226.9854,47,153.8682403,0.356162984
4404651.023,6925617.808,15083194.99,3823399.37,5442387.017,15934031.17,6233374.577,3810766.58,19119631.28,6729038.017,3691083.79,7486929.126,2915419.974,4284009.781,18463962.29,4591594.376,5992486.794,4802780.476,4775357.054,24371051.39,5551302.754,2593591.69,12169221.07,7888338.263,5227762.983,2382694.499,14267464.94,10450665.25,5642600.456,3140409.538,6678335.658,3104911.248,1966789.17,11389931.01,2068467.022,4236718.456,16223457.46,2668993.442,6639497.212,6407061.344,2644411.877,13475113.94,3369611.922,2324477.079,19892605.18,3517056.956,3579257.134,9624036.543,2470069.04,4447801.205,10686638.67,4372191.944,3501230.912,8701904.709,337092.0847,2919337.9,4947458.213,48,418.604556,10.4572941
10378907.49,11547857.48,9112033.224,10642126.81,12443280.16,10086511.99,10406842.22,12723548.87,8635910.639,9510610.656,10173758.09,8561969.997,8815768.94,11287873.54,9734366.857,9103222.603,10100277.04,7889996.908,9680881.879,9502409.78,9115601.551,10546373.9,7581561.639,11525265.46,8581373.325,11660832.5,9524552.802,10722995.96,8975007.132,11315109.61,8727640.087,8598743.361,11584892.95,8906654.885,9638671.473,12674243.71,9899299.564,8923183.019,10224800.74,8762109.636,12045390.75,9957931.816,9570850.211,10434540.39,9622957.092,10034233.94,9483998.026,9182769.616,9042573.366,11453694.86,8289402.554,8323529.762,9713123.786,10073270.09,11584943.99,11294636.93,10515464.91,49,698.9095567,8.69823665
4198781.53,6729832.816,14557932.09,3487460.968,5057468.907,15038032.78,5830388.485,3592277.38,14005646.75,6248996.113,3452711.998,6946263.991,2752322.443,4120079.365,17340985.54,4231502.826,5606912.606,4244222.944,4610206.689,30358189.95,5188177.822,2370094.852,14016935.79,7347718.137,4820482.395,2212456.14,13386483.01,9873103.509,5194264.307,2953422.488,5694205.071,2886928.164,1800403.991,10689218.96,1852265.411,3912657.887,12574053.87,2643354.263,6228914.691,5939190.641,2468897.763,12850984.16,3271697.74,2193513.214,18240884.71,3423849.929,3457314.221,8903606.877,2305581.678,4173859.105,9719263.657,3965010.072,3201955.619,8018032.937,307322.9533,2938077.214,4638476.62,50,416.607592,10.45755323
8996036.82,1279346.484,7013594.545,7624537.769,258966.7902,4557795.519,8029598.219,71937.28938,3617025.409,6898903.929,1776365.322,3148785.903,10521782.48,1939728.763,3859024.18,1919627.584,1769528.86,10319074.12,1445680.454,3328944.393,3483731.894,796094.9195,5499509.382,1816013.39,2050805.701,4283.93632,2158298.391,1327111.604,646307.3926,404207.3769,1846423.959,8469.725163,0,832289.7457,31912.88527,0,119658.666,2319017.545,2409482.855,3165328.616,575432.3046,3730055.209,6828142.648,587008.7847,3252074.262,2470293.32,2027606.567,1821293.767,462510.8549,6768.735283,2535098.672,3885586.379,614497.4233,750909.2037,24591.7632,81807.79917,15635.42741,51,197.0218408,0.343164255
9339501.148,13127560.11,22909898.06,12989694.25,8903555.266,31867397.41,19592574.7,10389762.01,14064644.53,31413679.59,10656545.11,20738327.42,11044339.61,12837245.97,11473541.34,10073093.69,11005389.93,8422016.311,9444980.719,9465817.995,8148215.654,7085342.957,12721851.63,48973532.19,32101896.74,7127518.703,8133003.973,39300635.08,8827970.073,10434844.96,11993305.39,7968462.64,6450551.095,52958986,8231219.782,7051697.453,12844121.83,11920606.36,12889121.06,10202209.2,9645062.5,27131764.46,15148509.21,7764024.794,26575973.12,15873270.91,12984757.09,22743883.13,7769249.975,7911578.521,16452179.87,14790316.18,9142395.01,11629521.31,8227090.241,15015699.94,7224471.064,52,265.1474545,6.649468772
4975631.612,2986838.609,7156477.082,5090157.82,1626600.159,4447668.912,5245638.899,919706.756,4799083.254,5760879.574,2662226.361,4602832.344,6792053.104,3409078.571,5812114.072,4781076.106,4007763.792,4660711.962,2989224.412,4304566.851,2329470.694,2206002,4277170.824,7063722.791,2177337.579,621067.1957,4399689.449,9725855.466,4239785.124,1067697.122,3531768.276,2843492.583,575382.5517,3263119.441,5319514.702,397386.0974,2428672.543,3674621.141,4053739.676,5050736.46,1270053.319,3337731.448,5804839.042,1398056.054,4595808.462,4298495.5,4503249.633,2963147.306,1857599.539,680247.4026,3315631.131,3931705.689,2192494.621,1812419.248,1055957.479,3177767.41,2759186.952,56,421.1546992,5.468852248
4570123.082,2003116.417,10836202,3753444.981,1177781.556,7301908.455,5314135.372,765348.402,7850323.219,7180542.277,2148634.24,9124969.9,8020812.188,2323619.716,8455685.313,4870216.421,2461521.828,4620422.079,4205558.523,5454701.271,4305286.272,3122910.357,5538454.411,27947983,5488964.175,951442.4246,5378408.48,31697235.86,4942124.474,1374320.349,5163319.674,3042279.652,818769.9736,3649164.143,5202530.824,519453.2973,2435576.982,4590728.573,5803296.798,6852448.862,1411148.461,4738650.589,6816182.269,1710232.049,5736993.316,5404596.431,7299392.506,4078249.473,2116668.063,1013773.933,4418242.655,5166025.038,2983611.11,2406634.267,1463079.265,1854807.67,1286463.324,57,209.1543181,4.911363841
4206375.179,2487272.132,6338837.599,4351729.731,1501629.812,5771231.43,5089738.919,974689.8762,6120530.643,5026775.565,3300092.615,5921473.289,4423375.51,3937107.545,6107678.789,4923321.236,5056456.658,4880321.405,2889044.643,5503109.182,5706114.515,2020045.015,6816221.834,7602275.503,5231534.374,499252.8704,5841203.807,9865234.831,4096248.047,854037.3458,5798565.201,2401303.244,344878.9745,4715496.361,3298611.659,389324.6479,3661706.853,3363293.157,4900134.703,5897725.206,1006125.934,5843188.569,4764555.755,1282980.312,6283335.871,5086924.026,4238888.624,5030720.705,1638188.11,562624.8479,6182283.643,5324898.313,1902227.533,2986619.174,0,3350143.828,3242448.1,59,390.8051216,4.70633806
31812088.12,2802746.631,10414034.12,34099542.51,1935569.054,9030799.044,6103482.52,979105.5594,6503296.484,6619698.749,1592399.393,13896690.47,6824059.541,1895986.661,7433277.584,6941985.31,1881173.029,4721730.809,1316623.094,5903002.718,5982131.329,988143.4676,5340283.013,20663680.52,6701691.334,625840.4175,6500524.013,21669593.31,5606006.086,485301.2317,4933925.164,4016856.66,313528.2102,4963088.728,6109727.78,388979.8128,3988912.946,7838854.181,2151500.645,7932720.596,649736.5497,6373714.586,6405746.452,817816.5017,6756616.003,6942809.666,2964718.08,7744873.9,2703665.123,364133.9553,5364577.65,5798233.618,818800.2176,3254170.148,11640734.1,3623581.703,6882471.204,60,421.2258471,8.45884017
6222213.209,367131.658,2648191.427,292629.2629,302590.7692,567754.4611,238521.7577,160915.3299,680003.8549,187457.5603,675251.5172,621218.7736,232184.9683,741121.7071,1001389.537,184673.427,1486961.304,4366375.677,976724.0429,2713737.735,201839.8978,57208.38152,615288.998,118678.5508,145724.5584,13797.68846,662534.6151,235235.5752,115336.9188,11083.45403,778531.1777,133106.0817,16758.07842,573829.4249,179956.075,5199.406819,572222.7117,4139645.947,943169.392,200975.3186,32649.14137,635439.1763,161447.5497,44978.62732,572185.7368,144293.4699,98119.98321,487755.0082,83159.85912,94402.99868,1030075.868,193439.3267,55053.33734,321064.5633,0,0,0,63,222.1131985,5.933786455
2674671.75,267796.7718,1814085.847,2732606.833,272838.4515,2668310.708,2049103.364,206768.8838,2303983.406,2668292.442,498926.3788,2370822.623,4862884.794,373985.875,2161988.927,1794551.331,400807.8006,3125036.787,1180405.943,1354676.626,1611497.723,1523651.967,2063123.076,9917211.066,2085149.499,245332.578,1913419.555,11286580.74,2056552.868,331822.3184,2232210.437,1614010.211,159085.8492,1827323.358,7128761.869,118516.3944,1671847.197,1485867.978,1801019.785,2629258.219,578173.7477,1776683.743,4727739.243,644375.1749,2398258.146,2281692.287,2641925.997,2886631.76,1102318.4,126628.9444,1958645.582,1954765.312,666523.5831,1707586.102,11162982.96,1988600.193,3638257.143,64,789.3677768,8.274664382
507509.1312,320775.3513,551711.6192,611069.8096,180288.6215,448209.2119,744693.5507,152253.7693,589061.6762,833008.7198,522065.5377,680493.7342,1146530.458,794988.8492,964213.0642,1226737.534,1041054.093,4278441.565,2548530.468,3165640.681,8777987.989,3804883.276,8983405.607,9846811.526,9729302.788,1005426.945,10603357.98,15276800.1,8601052.995,2009739.883,11331122.43,8389745.531,1370303.125,10580486.44,11980432.42,841110.4831,9732533.447,0,1111.821533,11144.36166,918.1253659,80706.38434,36494.71014,5515.972916,138004.2921,46537.92467,12240.74581,128657.3449,15815.35517,2249.132433,181088.5007,65970.68149,17900.2791,57856.04578,0,0,27000.09039,65,345.1297735,2.387393551
8844595.817,6676918.248,9141586.462,8761212.39,8276861.61,12914797.35,6924516.478,3078597.455,10867565.25,6124558.501,9346700.305,9704164.536,6369431.783,10861433.15,10569522.64,6272080.342,11943026.02,8313837.507,7779938.323,11223276.75,9295102.557,6372107.271,10698293.38,14774910.46,8779336.348,5271197.044,10467968.05,17679820.69,7993933.301,2954498.855,12154104.64,8083196.27,4288013.351,12159423.8,9534847.312,3988367.753,10699882.5,7637966.19,9248037.261,7554728.146,5748524.149,11245007.38,8420733.723,9592386.556,10210851.17,6534625.325,8121337.886,10286664.78,7120570.7,4487523.333,10385171.59,6183224.495,8408758.189,4337479.018,0,0,79637.70602,66,560.5889657,0.327968056
3057546.907,436200.0987,711768.6969,2894934.859,584653.7462,1040896.066,2586916.859,495530.8565,952081.3123,3775842.791,993663.3772,1097000.955,7474502.347,832131.7049,885568.0593,2335366.16,713359.4984,3411109.72,2431732.048,650075.8384,2299243.563,3221548.6,647243.5765,7332959.513,2736553.411,1160574.423,796503.7945,7093283.098,2851873.036,1169742.555,787424.7354,2781826.145,1072961.55,483929.0334,9224202.919,431447.7033,534829.1535,3065904.024,2158894.54,3397917.119,1651514.126,589525.5433,5250928.922,2151918.414,857327.7937,3634557.448,4516176.007,1152156.913,3161677.913,446142.9773,721343.0034,3014337.813,1863989.116,751895.6158,26663769.53,3217735.743,1390500.453,68,733.3050837,7.825232649
29843.89338,9870.344292,14887.09975,63668.66921,5261.209336,54179.92718,27736.29389,2130.259184,13507.06648,18039.24387,8108.842022,17810.04606,136047.3295,22088.15128,23220.96044,50512.35947,15772.14215,5286756.611,2537922.183,3551274.277,71515086.28,35454896.91,107378501.7,29761847.21,125723210.3,15812856.27,124522175,91579869.46,144802936.9,39969004.93,179588553.7,161405899,30477263.88,225204921.9,234071829.3,26236660.6,250696792.7,9938.941305,18371.42493,32007.32348,4080.054982,13759.57089,17479.46256,1936.254646,11843.06562,26138.1995,16926.73504,11980.73482,4850.815722,5122.464534,5820.585518,7843.972863,5742.675233,3825.282571,467.3141712,720.7782172,644693.6425,70,153.0191022,2.606124684
4308321.77,2644513.64,4157020.633,4856635.62,2490389.709,3481265.005,5795964.873,1900109.25,3349793.095,5164071.897,2979082.874,3708460.329,5871777.583,2965157.432,3445547.287,4397490.55,3091564.775,4114450.246,2749387.071,3225619.366,5276913.419,3116807.886,3427957.052,8446795.054,5081983.006,2080180.015,3473250.211,10727273.81,4763117.794,2199348.004,3702715.481,3563754.53,2206029.543,3368567.342,5954882.985,1885270.056,2926252.172,3787881.638,4171213.951,5253936.192,2746804.774,3777205.499,5628203.35,2900331.169,4068936.875,4847790.346,4471273.781,3725416.584,3370448.224,2081792.294,3465267.885,5204083.561,2921343.416,2797735.794,3719224.331,3348781.243,3041175.327,73,233.1543072,6.281880702
1386.591279,0,0,0,2013.996792,0,0,3607.986919,0,0,0,0,0,4767.194512,0,0,0,3752429.097,2392076.109,4897200.566,7683745.737,5139343.608,10525006.33,5531427.665,7099405.522,1339619.948,9927808.665,7418547.204,5835386.242,2259995.839,9581004.519,2903844.537,1352647.761,8343984.284,7367335.619,868184.0924,5964888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23794.08656,75,875.51289,5.225120292
3247151.009,1051527.658,2733002.762,3221564.781,1087445.071,4749447.715,2624894.992,1046386.137,4322803.285,3682208.04,1454415.742,4234855.571,5448699.81,1172514.62,3779350.131,3303835.824,1194085.019,4238140.352,2130309.181,3217149.86,2789367.561,2535134.653,4057839.817,8642229.341,3341743.207,1075340.966,3081584.625,9046937.555,3769867.492,1185151.093,4276392.773,3234072.896,892801.031,3244243.755,8556346.068,807908.4783,4050209.569,2825457.858,2648820.356,4334910.886,1597776.316,3145488.883,4205608.303,1748888.488,4616076.343,3843173.737,3259769.91,5930184.359,2677207.966,729774.6319,4297591.082,3473428.25,1643199.567,4321163.26,13258521.32,2683052.976,4869301.889,76,551.1013958,8.274251508
7794730.712,4336627.776,8103008.584,10920522.08,5026899.509,5887736.729,8264024.046,2857759.731,6468481.055,8482623.089,6212104.332,6752344.2,10655653.89,7353197.253,7040354.692,8716587.962,8563391.195,6771789.414,6601163.955,7378110.34,27129173.28,5232591.269,7166286.278,19892393.62,19220212.12,1254064.371,5608146.363,21760339.46,7428092.991,2009229.172,4660357.41,4005830.667,1300729.9,3410797.168,6534943.096,1096038.273,3477919.451,7259133.725,9671056.08,15278884.99,3211064.537,5996791.73,9732535.193,3607825.7,6963976.201,10572917.85,8531110.208,4987385.224,2929846.084,1313410.731,4901025.128,9628565.681,3158076.899,3600817.225,2213950.541,5038913.826,1737086.302,79,473.2817641,8.918768992
3219740.964,1428224.428,7819419.273,2676945.696,882715.9447,5454486.615,3692156.823,536314.1476,5726444.852,5055689.783,1571521.315,6629933.114,5710443.458,1625668.399,6239861.014,3519589.44,1824552.594,3341442.539,3032347.307,4055222.977,2997056.92,2223713.241,4090983.541,20820146.81,3876874.552,674115.1551,3982927.911,23324269.31,3495877.32,963270.994,3734941.782,2178002.703,570931.6542,2704887.38,3654453.05,363159.873,1833561.54,3271748.628,4180923.574,4710145.535,1026049.242,3417414.502,4903759.117,1232759.033,4256747.165,3637398.664,5249757.549,2948035.25,1445045.947,720258.1413,3248419.583,3564156.955,2108153.146,1752767.533,1007733.443,1293766.915,940734.1424,80,253.1441533,4.911702524
2344439.608,1135099.549,3707607.855,3334214.465,1100544.71,3098843.759,2922336.321,778835.8313,3999502.878,2832486.027,1511128.725,3826920.315,2507540.009,1718918.296,4023434.564,3101819.162,2255479.856,3319920.869,1691400.323,4085775.62,2994375.666,1080775.068,4078850.699,8574926.14,2633210.268,389081.5659,3636611.856,10036400.82,2442938.944,530877.4531,4036294.574,1726646.925,303224.3247,3529842.847,2331968.911,203248.9387,1991635.567,1959406.397,2072979.113,2846750.626,714066.3819,3532201.309,2747918.725,756800.4134,3661822.948,2487612.164,1814187.944,2894960.567,1221741.992,384267.8597,3047091.88,2663619.18,760318.5483,2367319.227,3545446.751,2553109.153,3618998.131,81,263.1317592,4.787996118
3501463.294,2036227.526,3621109.562,5293591.453,2494602.168,5052447.586,6008403.796,1856434.373,5213779.461,6919220.056,4332345.257,5418668.77,7140797.933,5434216.131,5769791.26,5650624.211,6358804.652,3212841.22,2406897.625,2744872.162,5426384.191,2929142.637,5136848.793,4853204.167,5056486.946,1075809.451,5122728.557,5916242.905,4454615.478,1575133.612,4794701.269,3136897.495,869551.2805,4231559.256,5443790.174,799666.6407,3420122.205,2652099.934,2982015.672,6396348.922,1588210.423,5036365.245,6552415.837,1909854.668,5507344.753,5628564.51,5474762.424,3921857.116,2456938.435,831804.2063,4877594.367,4826626.781,2666363.062,2615509.379,478529.0678,446696.5785,404427.4133,83,221.1542914,5.176959986
32756.78241,25052.22045,3219.27021,7807.495487,18317.45834,4222.246263,2204.204243,7571.404,5987.463967,0,14757.88366,67378.68956,16081.8262,11166.24599,26603.22212,26335.0687,10113.61194,3262545.321,2402989.803,3599030.337,30988518.31,21565260.9,57264602.44,11446044.72,41930335.43,10586586.06,74642864.41,25222776.62,58963117.36,24381241.07,100438566.3,61886068.51,21221151.69,134246675.6,152059514.6,19579205.69,118785985.9,4740.452208,2905.122882,67119.85481,24977.30908,12430.42037,22445.64052,3365.426107,15265.35311,56037.51651,9804.269843,2208.396011,2616.369529,20183.67823,38688.45182,49831.25554,2992.970361,35925.76556,0,3547.063406,380823.1652,87,417.1297992,3.725769152
11034.63214,1557.916821,3322.028394,2191.804181,0,3435.532143,9335.858631,0,14418.13917,3999.042748,1571.004169,1060.357246,11936.41408,2045.532812,1781.313073,0,1921.867351,5033011.751,2698155.393,3418436.686,4028195.001,1288723.075,3466495.496,2693701.715,3094392.348,377314.2025,2778554.861,3712612.76,2181071.789,615911.156,2272039.746,1354760.847,329588.7496,1325063.511,2219673.849,222822.1468,1314997.076,128132.7546,127479.8892,118275.6468,50706.55047,132536.5252,111065.6578,22988.35024,103198.0055,236127.9257,38596.88805,56199.01456,78950.08004,2377.02656,58200.5154,95200.73755,68214.18605,65616.17973,0,0,614.3092712,88,251.0776901,2.141099602
2508703.278,387000.6608,2115026.972,2202146.968,392361.3769,1469416.338,2494475.622,271578.5455,1273248.615,3048731.899,728957.8159,2013212.356,3772067.807,776133.6635,1478709.962,1759187.089,677903.6502,3151038.435,1423274.568,1086228.104,1891095.209,1418128.761,1358923.922,6098420.883,1795528.104,445011.7422,1450468.765,6294910.768,1532192.833,606741.2669,1624705.415,1213145.458,480050.7508,1056905.121,4660144.489,227863.6406,638565.8055,1611260.892,1598135.436,1873496.644,752412.1828,1462902.246,4160454.011,931083.056,1125563.463,2045754.773,2386830.271,1182265.135,1096788.393,289292.1377,1281223.248,2075468.765,985117.6655,767381.8022,416505.9608,1458115.4,1866987.873,90,374.1315437,7.824370984
